height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,shotOnTarget,shotOffTarget,shotOnPost,shotBlocked,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,shotsTotal,ranking
175,72,22,FALSE,TRUE,-FW-,FW,England,gb-eng,EPL,17,0,5,3,0,4,Eddie Nketiah,Eddie,Nketiah,345845,Forward,13,Arsenal,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.329411765,415,12,407
184,76,27,FALSE,TRUE,-FW-,FW,England,be,EPL,18,0,6,4,0,2,Michy Batshuayi,Michy,Batshuayi,97803,Forward,162,Crystal Palace,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.324444444,724,12,408
178,73,27,FALSE,TRUE,-AMC-AML-AMR-,AM(CLR),England,pt,EPL,22,0,6,5,0,5,Hélder Costa,Hélder Wander,Sousa de Azevedo e Costa,118127,Forward,19,Leeds,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.319545455,1158,16,409
166,60,20,FALSE,TRUE,-MC-,M(C),England,gb-sct,EPL,5,0,0,0,0,1,Billy Gilmour,Billy,Gilmour,381255,Midfielder,15,Chelsea,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.318,260,1,410
188,83,30,FALSE,TRUE,-DC-,D(C),England,ie,EPL,8,0,0,2,0,0,Kevin Long,Kevin,Long,74606,Defender,184,Burnley,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.3175,636,2,411
193,79,32,FALSE,TRUE,-FW-,FW,England,gb-eng,EPL,18,0,2,6,0,6,Andy Carroll,Andy,Carroll,23383,Forward,23,Newcastle United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.313333333,384,14,412
185,75,18,FALSE,TRUE,-FW-,FW,England,,EPL,32,0,17,15,1,16,Fábio Silva,Fábio Daniel,Soares Silva,380655,Forward,161,Wolverhampton Wanderers,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.3046875,1357,48,413
0,0,20,FALSE,TRUE,-AML-,AM(L),England,gb-eng,EPL,3,0,0,0,0,0,Anthony Gordon,Anthony,Gordon,349669,Midfielder,31,Everton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.293333333,88,0,414
180,72,30,FALSE,TRUE,-MC-,M(C),England,ie,EPL,16,0,0,0,0,1,James McCarthy,James,McCarthy,31281,Midfielder,162,Crystal Palace,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.2925,824,1,415
181,73,31,FALSE,TRUE,-DL-ML-,"D(L),M(L)",England,gb-eng,EPL,10,0,0,1,0,0,Kieran Gibbs,Kieran,Gibbs,27550,Defender,175,West Bromwich Albion,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.292,811,1,416
0,0,21,FALSE,TRUE,-MC-,M(C),England,gb-eng,EPL,5,0,0,0,0,0,Matthew Longstaff,Matthew,Longstaff,382434,Midfielder,23,Newcastle United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.288,377,0,417
192,88,23,FALSE,TRUE,-FW-,FW,England,fr,EPL,7,0,2,1,0,1,Jean-Philippe Mateta,Jean-Philippe,Mateta,328096,Forward,162,Crystal Palace,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.287142857,217,4,418
174,60,31,FALSE,TRUE,-DL-MC-ML-,"D(L),M(CL)",England,gb-eng,EPL,8,0,0,1,0,0,Fabian Delph,Fabian,Delph,27213,Midfielder,31,Everton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.28625,261,1,419
188,78,22,FALSE,TRUE,-DMC-ML-,"DMC,M(L)",England,pl,EPL,12,0,3,5,0,5,Jakub Moder,Jakub,Moder,399378,Midfielder,211,Brighton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.283333333,648,13,420
169,71,32,FALSE,TRUE,-MC-,M(C),England,gb-eng,EPL,7,0,0,1,0,3,Dale Stephens,Dale,Stephens,24238,Midfielder,184,Burnley,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.282857143,259,4,421
0,0,21,FALSE,TRUE,-FW-,FW,England,ie,EPL,17,0,9,10,0,4,Aaron Connolly,Aaron,Connolly,344325,Forward,211,Brighton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.280588235,793,23,422
183,85,28,FALSE,TRUE,-DC-DL-DMC-ML-,"D(CL),DMC,M(L)",England,ba,EPL,1,0,0,0,0,0,Sead Kolasinac,Sead,Kolasinac,110260,Defender,13,Arsenal,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.28,90,0,423
185,84,31,FALSE,TRUE,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,gb-eng,EPL,31,0,9,12,0,10,Jay Rodriguez,Jay,Rodriguez,33891,Forward,184,Burnley,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.269354839,1256,31,424
180,76,27,FALSE,TRUE,-AMC-AML-AMR-,AM(CLR),England,ir,EPL,21,0,3,7,1,8,Alireza Jahanbakhsh,Alireza,Jahanbakhsh,133390,Forward,211,Brighton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.263333333,525,18,425
186,75,23,FALSE,TRUE,-DC-DR-,D(CR),England,gb-eng,EPL,9,0,0,0,0,0,Axel Tuanzebe,Axel,Tuanzebe,299271,Defender,32,Manchester United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.258888889,402,0,426
0,0,19,FALSE,TRUE,,Midfielder,England,pt,EPL,2,0,1,0,0,0,Sidnei Tavares,Sidnei Wilson Vieira David,Tavares,410174,Midfielder,14,Leicester,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.255,85,1,427
188,74,24,FALSE,TRUE,-AML-AMR-FW-,"AM(LR),FW",England,gb-sct,EPL,25,0,6,10,0,9,Oliver Burke,Oliver,Burke,244303,Midfielder,163,Sheffield United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.2524,1273,25,428
196,95,28,FALSE,TRUE,-GK-,GK,England,gb-eng,EPL,1,0,0,0,0,0,Jack Butland,Jack,Butland,107395,Goalkeeper,162,Crystal Palace,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.25,90,0,429
179,71,21,FALSE,TRUE,-MC-,M(C),England,gb-eng,EPL,7,0,0,3,0,1,Joseph Willock,Joseph,Willock,342563,Midfielder,13,Arsenal,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.25,235,4,430
173,64,36,FALSE,TRUE,-MC-ML-MR-,M(CLR),England,es,EPL,16,0,3,6,1,6,Pablo Hernández,Pablo,Hernández Domínguez,29571,Midfielder,19,Leeds,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.246875,419,15,431
0,0,21,FALSE,TRUE,,Midfielder,England,,EPL,18,0,8,5,0,4,Nathan Tella,Nathan,Tella,395472,Midfielder,18,Southampton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.246666667,742,17,432
172,64,21,FALSE,TRUE,-AMC-,AM(C),England,pt,EPL,19,0,4,2,0,2,Vitinha,Vitor,Machado Ferreira,384887,Midfielder,161,Wolverhampton Wanderers,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.233684211,513,8,433
185,79,29,FALSE,TRUE,-MC-,M(C),England,nl,EPL,7,0,2,0,0,2,Davy Pröpper,Davy,Pröpper,77429,Midfielder,211,Brighton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.231428571,211,4,434
0,0,20,FALSE,TRUE,,Forward,England,gb-wls,EPL,1,0,0,0,0,0,Niall Huggins,Niall,Huggins,383320,Forward,19,Leeds,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.23,37,0,435
191,88,25,FALSE,TRUE,-MC-ML-MR-,M(CLR),England,gb-eng,EPL,1,0,0,0,0,0,Ruben Loftus-Cheek,Ruben,Loftus-Cheek,255777,Midfielder,15,Chelsea,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.23,61,0,436
181,74,27,FALSE,TRUE,-DMC-,DMC,England,gb-eng,EPL,28,0,5,9,0,6,John Lundstram,John,Lundstram,126149,Midfielder,163,Sheffield United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.227142857,2032,20,437
0,0,21,FALSE,TRUE,,Forward,England,,EPL,14,0,3,0,0,2,Ian Poveda-Ocampo,Ian,Poveda-Ocampo,369229,Forward,19,Leeds,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.225,345,5,438
0,0,20,FALSE,TRUE,,Defender,England,,EPL,2,0,0,1,0,0,Niels Nkounkou,Niels,Nkounkou,386262,Defender,31,Everton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.225,81,1,439
0,0,17,FALSE,TRUE,,Midfielder,England,gb-eng,EPL,2,0,0,1,1,0,Carney Chukwuemeka,Carney,Chukwuemeka,410639,Midfielder,24,Aston Villa,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.22,18,1,440
185,78,31,FALSE,TRUE,-DC-DL-,D(CL),England,fr,EPL,2,0,0,1,0,0,Maxime Le Marchand,Maxime,Le Marchand,236523,Defender,170,Fulham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.22,122,1,441
179,68,22,FALSE,TRUE,-DMC-,DMC,England,,EPL,22,0,1,3,0,3,Ibrahima Diallo,Ibrahima,Diallo,357101,Midfielder,18,Southampton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.216818182,1012,7,442
188,81,21,FALSE,TRUE,-DMC-,DMC,England,gb-eng,EPL,2,0,1,0,0,0,Rekeem Harper,Rekeem,Harper,331928,Midfielder,175,West Bromwich Albion,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.215,30,1,443
185,80,37,FALSE,TRUE,-DC-DR-,D(CR),England,rs,EPL,13,0,1,2,0,1,Branislav Ivanovic,Branislav,Ivanovic,15338,Defender,175,West Bromwich Albion,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.210769231,767,4,444
171,63,20,FALSE,TRUE,-DL-ML-,"D(L),M(L)",England,gb-eng,EPL,4,0,1,0,0,0,Brandon Williams,Brandon,Williams,384143,Defender,32,Manchester United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.21,187,1,445
178,73,34,FALSE,TRUE,-DC-DL-DMC-DR-MR-,"D(CLR),DMC,M(R)",England,gb-eng,EPL,4,0,0,0,0,0,Lee Peltier,Lee,Peltier,22654,Defender,175,West Bromwich Albion,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.21,229,0,446
0,0,21,FALSE,TRUE,,Midfielder,England,gb-eng,EPL,3,0,1,0,0,0,William Smallbone,William,Smallbone,390036,Midfielder,18,Southampton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.21,173,1,447
174,78,31,FALSE,TRUE,-AML-AMR-FW-,"AM(LR),FW",England,gb-eng,EPL,18,0,7,6,0,3,Dwight Gayle,Dwight,Gayle,118326,Forward,23,Newcastle United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.207222222,506,16,448
189,81,31,FALSE,TRUE,-AMR-,AM(R),England,ua,EPL,15,0,2,2,0,3,Andriy Yarmolenko,Andriy,Yarmolenko,41672,Forward,29,West Ham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.205333333,363,7,449
180,73,26,FALSE,TRUE,-MC-ML-MR-,M(CLR),England,fr,EPL,9,0,0,2,0,0,Morgan Sanson,Morgan,Sanson,115508,Midfielder,24,Aston Villa,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.204444444,291,2,450
175,71,21,FALSE,TRUE,-ML-MR-,M(LR),England,gb-eng,EPL,2,0,0,1,0,0,Reiss Nelson,Reiss,Nelson,342564,Forward,13,Arsenal,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.2,70,1,451
175,70,35,FALSE,TRUE,-FW-,FW,England,gb-eng,EPL,16,0,6,3,0,0,Billy Sharp,Billy,Sharp,13399,Forward,163,Sheffield United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.199375,730,9,452
0,0,20,FALSE,TRUE,-MC-,M(C),England,gb-eng,EPL,22,0,1,5,0,5,Jacob Ramsey,Jacob,Ramsey,369813,Midfielder,24,Aston Villa,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.197272727,619,11,453
0,0,17,FALSE,TRUE,,Forward,England,,EPL,1,0,0,0,0,1,Antwoine Hackford,Antwoine,Hackford,408769,Forward,163,Sheffield United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.19,10,1,454
185,75,26,FALSE,TRUE,-AML-AMR-FW-,"AM(LR),FW",England,be,EPL,9,0,2,5,1,0,Divock Origi,Divock,Origi,124688,Forward,26,Liverpool,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.19,182,7,455
178,64,23,FALSE,TRUE,-DMC-,DMC,England,gb-eng,EPL,10,0,1,2,0,1,Hamza Choudhury,Hamza,Choudhury,312670,Midfielder,14,Leicester,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.188,314,4,456
180,78,33,FALSE,TRUE,-AML-AMR-,AM(LR),England,pl,EPL,3,0,0,2,0,1,Kamil Grosicki,Kamil,Grosicki,30524,Midfielder,175,West Bromwich Albion,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.186666667,149,3,457
180,70,27,FALSE,TRUE,-MC-ML-MR-,M(CLR),England,gb-eng,EPL,13,0,4,3,0,1,Alex Oxlade Chamberlain,Alex,Oxlade-Chamberlain,84146,Midfielder,26,Liverpool,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.183846154,246,8,458
168,65,21,FALSE,TRUE,-DMC-DR-,"D(R),DMC",England,gb-eng,EPL,13,0,0,0,0,0,Jamie Shackleton,Jamie,Shackleton,361787,Midfielder,19,Leeds,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.176153846,456,0,459
180,70,34,FALSE,TRUE,-MC-,M(C),England,gb-eng,EPL,21,0,0,1,0,0,Mark Noble,Mark,Noble,8247,Midfielder,29,West Ham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.173809524,707,1,460
184,82,29,FALSE,TRUE,-DC-DR-,D(CR),England,de,EPL,3,0,0,0,0,0,Shkodran Mustafi,Shkodran,Mustafi,80921,Defender,13,Arsenal,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.173333333,45,0,461
180,75,21,FALSE,TRUE,-FW-,FW,England,gb-eng,EPL,27,0,8,7,0,9,Rhian Brewster,Rhian,Brewster,336285,Forward,163,Sheffield United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.171481481,1125,24,462
189,84,26,FALSE,TRUE,-GK-,GK,England,es,EPL,7,0,0,0,0,0,Kepa Arrizabalaga,Kepa,Arrizabalaga,113880,Goalkeeper,15,Chelsea,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.171428571,585,0,463
180,74,24,FALSE,TRUE,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,gb-eng,EPL,1,0,0,1,0,0,Demarai Gray,Demarai,Gray,136945,Midfielder,14,Leicester,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.17,18,1,464
0,0,18,FALSE,TRUE,,Midfielder,England,,EPL,1,0,0,0,0,0,Hannibal Mejbri,Hannibal,Mejbri,416207,Midfielder,32,Manchester United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.17,8,0,465
178,73,23,FALSE,TRUE,-AML-,AM(L),England,gb-wls,EPL,1,0,0,0,0,0,Nathan Broadhead,Nathan,Broadhead,349671,Midfielder,31,Everton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.17,2,0,466
181,91,31,FALSE,TRUE,-DC-DMC-,"D(C),DMC",England,gb-eng,EPL,18,0,0,3,0,2,Jake Livermore,Jake,Livermore,36849,Midfielder,175,West Bromwich Albion,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.167222222,1249,5,467
188,84,31,FALSE,TRUE,-FW-,FW,England,gb-eng,EPL,5,0,0,1,0,2,Charlie Austin,Charlie,Austin,82102,Forward,175,West Bromwich Albion,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.164,134,3,468
180,70,23,FALSE,TRUE,-AML-FW-,"AM(L),FW",England,gb-eng,EPL,21,0,9,4,0,3,Karlan Grant,Karlan,Grant,244568,Forward,175,West Bromwich Albion,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.154285714,1133,16,469
182,76,20,FALSE,TRUE,-DC-,D(C),England,es,EPL,6,0,0,2,0,0,Eric García,Eric,García,368091,Defender,167,Manchester City,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.153333333,382,2,470
180,85,22,FALSE,TRUE,-DR-MR-,"D(R),M(R)",England,fr,EPL,3,0,1,1,0,0,Yan Valery,Yan,Valery,323791,Defender,18,Southampton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.146666667,101,2,471
188,83,33,FALSE,TRUE,-FW-,FW,England,dz,EPL,1,0,0,1,0,0,Islam Slimani,Islam,Slimani,108055,Forward,14,Leicester,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.14,19,1,472
172,64,23,FALSE,TRUE,-AML-,AM(L),England,gb-eng,EPL,5,0,1,0,0,1,Kyle Edwards,Kyle,Edwards,297020,Midfielder,175,West Bromwich Albion,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.14,114,2,473
178,72,33,FALSE,TRUE,-DC-DL-DR-,D(CLR),England,be,EPL,3,0,1,1,0,0,Denis Odoi,Denis,Odoi,68335,Defender,170,Fulham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.133333333,270,2,474
183,83,32,FALSE,TRUE,-AML-AMR-FW-,"AM(LR),FW",England,gb-wls,EPL,19,0,6,3,0,4,Hal Robson-Kanu,Hal,Robson-Kanu,35371,Forward,175,West Bromwich Albion,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.13,549,13,475
171,73,28,FALSE,TRUE,-AML-,AM(L),England,co,EPL,1,0,1,0,0,0,José Izquierdo,José,Izquierdo,243548,Forward,211,Brighton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.13,8,1,476
181,72,22,FALSE,TRUE,,Forward,England,ch,EPL,9,0,2,2,0,3,Andi Zeqiri,Andi,Zeqiri,280621,Forward,211,Brighton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.127777778,165,7,477
170,65,29,FALSE,TRUE,-AMC-AML-AMR-,AM(CLR),England,cd,EPL,5,0,0,3,1,3,Neeskens Kebano,Neeskens,Kebano,94933,Midfielder,170,Fulham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.12,117,6,478
184,82,29,FALSE,TRUE,-GK-,GK,England,au,EPL,11,0,0,0,0,0,Mat Ryan,Mat,Ryan,81523,Goalkeeper,211,Brighton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.12,990,0,479
175,67,29,FALSE,TRUE,-MC-ML-,M(CL),England,kn,EPL,19,0,0,3,0,1,Romaine Sawyers,Romaine,Sawyers,75200,Midfielder,175,West Bromwich Albion,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.118947368,1490,4,480
178,81,34,FALSE,TRUE,-AMR-FW-,"AM(R),FW",England,ie,EPL,11,0,1,1,0,0,Shane Long,Shane,Long,13798,Forward,18,Southampton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.112727273,201,2,481
180,74,29,FALSE,TRUE,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,no,EPL,11,0,1,2,1,0,Joshua King,Joshua,King,81026,Forward,31,Everton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.110909091,138,3,482
185,70,24,FALSE,TRUE,-MC-ML-,M(CL),England,gb-eng,EPL,11,0,1,3,0,2,Josh Onomah,Josh,Onomah,136455,Midfielder,170,Fulham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.080909091,372,6,483
194,81,24,FALSE,TRUE,-GK-,GK,England,sk,EPL,2,0,0,0,0,0,Marek Rodák,Marek,Rodák,256125,Goalkeeper,170,Fulham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.08,180,0,484
191,77,31,FALSE,TRUE,-DC-DL-DR-,D(CLR),England,gb-eng,EPL,1,0,0,0,0,0,Martin Kelly,Martin,Kelly,44687,Defender,162,Crystal Palace,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.08,1,0,485
186,101,37,FALSE,TRUE,-DC-,D(C),England,jm,EPL,3,0,0,0,0,0,Wes Morgan,Wes,Morgan,8157,Defender,14,Leicester,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.07,16,0,486
191,86,26,FALSE,TRUE,-GK-,GK,England,us,EPL,1,0,0,0,0,0,Zack Steffen,Zack,Steffen,145473,Goalkeeper,167,Manchester City,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.07,90,0,487
193,82,28,FALSE,TRUE,-DC-DMC-,"D(C),DMC",England,jm,EPL,4,0,0,0,0,1,Michael Hector,Michael,Hector,91840,Defender,170,Fulham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.0675,264,1,488
175,70,28,FALSE,TRUE,-FW-MC-ML-MR-,"M(CLR),FW",England,br,EPL,2,0,0,0,0,0,Felipe Anderson,Felipe Anderson,Pereira Gomes,93026,Midfielder,29,West Ham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.065,2,0,489
187,83,31,FALSE,TRUE,-DC-,D(C),England,fr,EPL,4,0,0,1,0,0,Mamadou Sakho,Mamadou,Sakho,29575,Defender,162,Crystal Palace,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.055,275,1,490
175,0,19,FALSE,TRUE,,Midfielder,England,au,EPL,3,0,0,0,0,0,Caleb Watts,Caleb,Watts,409245,Midfielder,18,Southampton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.053333333,36,0,491
176,67,24,FALSE,TRUE,-DR-MR-,"D(R),M(R)",England,gb-eng,EPL,4,0,0,0,0,0,Jonjoe Kenny,Jonjoe,Kenny,255961,Defender,31,Everton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.04,79,0,492
180,87,38,FALSE,TRUE,-DC-DR-,D(CR),England,gb-eng,EPL,10,0,0,0,0,0,Phil Jagielka,Phil,Jagielka,6105,Defender,163,Sheffield United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.037,527,0,493
0,0,22,FALSE,TRUE,,Forward,England,,EPL,13,0,0,1,0,0,Daniel N'Lundulu,Daniel,N'Lundulu,382519,Forward,18,Southampton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.032307692,102,1,494
166,0,21,FALSE,TRUE,,Defender,England,gb-eng,EPL,2,0,0,0,0,0,Leif Davis,Leif,Davis,366211,Defender,19,Leeds,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.02,31,0,495
178,65,23,FALSE,TRUE,,Defender,England,dk,EPL,1,0,0,0,0,0,Oskar Buur,Oskar,Buur,345769,Defender,161,Wolverhampton Wanderers,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.02,22,0,496
180,0,21,FALSE,TRUE,,Midfielder,England,fr,EPL,1,0,0,0,0,0,Iliman Ndiaye,Iliman,Ndiaye,366116,Midfielder,163,Sheffield United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.01,11,0,497
175,72,21,FALSE,TRUE,,Midfielder,England,,EPL,1,0,0,0,0,0,Thakgalo Leshabela,Thakgalo,Leshabela,367151,Midfielder,14,Leicester,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.01,9,0,498
0,0,17,FALSE,TRUE,,Forward,England,gb-eng,EPL,2,0,0,0,0,0,Shola Shoretire,Shola,Shoretire,410512,Forward,32,Manchester United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.005,9,0,499
182,82,33,FALSE,TRUE,-MC-ML-MR-,M(CLR),England,gb-sct,EPL,3,0,0,0,0,0,Robert Snodgrass,Robert,Snodgrass,9767,Midfielder,29,West Ham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.003333333,4,0,500
180,76,17,FALSE,TRUE,,Forward,England,gb-eng,EPL,1,0,0,0,0,0,Dane Scarlett,Dane,Scarlett,407154,Forward,30,Tottenham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6,1,0,501
0,0,18,FALSE,TRUE,,Midfielder,England,gb-sct,EPL,1,0,0,0,0,0,Elliot Anderson,Elliot,Anderson,402596,Midfielder,23,Newcastle United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6,3,0,502
0,0,19,FALSE,TRUE,,Midfielder,England,,EPL,1,0,0,0,0,0,Femi Seriki,Femi,Seriki,416027,Midfielder,163,Sheffield United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6,1,0,503
0,0,19,FALSE,TRUE,,Midfielder,England,,EPL,1,0,0,0,0,0,Jaden Philogene-Bidace,Jaden,Philogene-Bidace,411335,Midfielder,24,Aston Villa,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6,1,0,504
0,0,21,FALSE,TRUE,-MC-,M(C),England,ie,EPL,1,0,0,0,0,0,Jayson Molumby,Jayson,Molumby,344324,Midfielder,211,Brighton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6,1,0,505
186,83,25,FALSE,TRUE,-DC-DMC-DR-,"D(CR),DMC",England,ci,EPL,1,0,0,0,0,0,Jean-Philippe Gbamin,Jean-Philippe,Gbamin,129758,Midfielder,31,Everton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6,11,0,506
0,0,18,FALSE,TRUE,,Defender,England,gb-eng,EPL,1,0,0,0,0,0,William Fish,William,Fish,413631,Defender,32,Manchester United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6,1,0,507
183,67,21,FALSE,TRUE,-FW-,FW,England,it,EPL,2,0,0,1,0,0,Moise Kean,Moise,Kean,328990,Forward,31,Everton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,5.995,13,1,508
0,0,18,FALSE,TRUE,,Midfielder,England,gb-eng,EPL,2,0,0,0,0,0,Lewis Richardson,Lewis,Richardson,382437,Midfielder,184,Burnley,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,5.98,3,0,509
0,0,19,FALSE,TRUE,,Midfielder,England,de,EPL,1,0,0,0,0,0,Reda Khadra,Reda,Khadra,409093,Midfielder,211,Brighton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,5.98,4,0,510
169,71,20,FALSE,TRUE,-FW-,FW,England,ie,EPL,4,0,0,0,0,0,Michael Obafemi,Michael,Obafemi,351355,Forward,18,Southampton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,5.9775,57,0,511
191,93,24,FALSE,TRUE,-FW-,FW,England,br,EPL,3,0,1,0,0,0,Wesley,Wesley,Moraes Ferreira da Silva,328362,Forward,24,Aston Villa,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,5.963333333,15,1,512
183,75,23,FALSE,TRUE,-FW-,FW,England,it,EPL,2,0,0,1,0,0,Patrick Cutrone,Patrick,Cutrone,329681,Forward,161,Wolverhampton Wanderers,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,5.96,23,1,513
