height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,yellowCard,redCard,ranking
176,70,27,false,true,-DL-ML-,"D(L),M(L)",England,gb-eng,EPL,29,0,Charlie Taylor,Charlie,Taylor,107462,Defender,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.6703448275862085,2429,1,0,228
187,81,25,false,true,-DC-,D(C),England,co,EPL,18,0,Davinson Sánchez,Davinson,Sánchez,322655,Defender,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.67,1487,1,0,229
185,79,26,false,true,-DC-DMC-,"D(C),DMC",England,gb-eng,EPL,24,0,Isaac Hayden,Isaac,Hayden,136356,Midfielder,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.668333333333334,1946,8,0,230
186,79,31,false,true,-FW-MC-ML-MR-,"M(CLR),FW",England,is,EPL,36,0,Gylfi Sigurdsson,Gylfi,Sigurdsson,69346,Midfielder,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.667777777777779,2256,2,0,231
185,73,30,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,gb-eng,EPL,24,0,Danny Welbeck,Danny,Welbeck,39308,Forward,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.664166666666667,1547,0,0,232
183,82,29,false,true,-DC-DL-,D(CL),England,gb-wls,EPL,15,0,Paul Dummett,Paul,Dummett,112009,Defender,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.664,1256,2,0,233
179,74,26,false,true,-DR-ML-MR-,"D(R),M(LR)",England,gb-eng,EPL,26,0,Jacob Murphy,Jacob,Murphy,141486,Midfielder,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.663076923076924,1621,3,0,234
191,82,22,false,true,-DC-DL-,D(CL),England,gh,EPL,12,0,Mohammed Salisu,Mohammed,Salisu,362357,Defender,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.662499999999999,843,1,0,235
188,88,27,false,true,-DC-DMC-DR-,"D(CR),DMC",England,gb-eng,EPL,28,0,Eric Dier,Eric,Dier,117973,Midfielder,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.659285714285715,2520,3,0,236
180,75,20,false,true,-AML-FW-,"AM(L),FW",England,br,EPL,14,0,Gabriel Martinelli,Gabriel Teodoro,Martinelli Silva,380706,Forward,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.657857142857144,588,0,0,237
181,72,26,false,true,-DR-MC-MR-,"D(R),M(CR)",England,gb-eng,EPL,31,0,Harrison Reed,Harrison,Reed,135724,Midfielder,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.655483870967741,2251,5,0,238
174,70,27,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,py,EPL,34,0,Miguel Almirón,Miguel,Almirón,303924,Midfielder,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.655294117647061,2438,3,0,239
0,0,20,false,true,-DL-ML-,"D(L),M(L)",England,,EPL,14,0,Luke Thomas,Luke,Thomas,396317,Defender,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.652857142857142,972,2,0,240
175,77,32,false,true,-AMC-AML-AMR-,AM(CLR),England,br,EPL,25,0,Willian,Willian,Borges Da Silva,29463,Forward,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.651600000000002,1407,0,0,241
177,67,32,false,true,-DC-DR-MR-,"D(CR),M(R)",England,ie,EPL,25,0,Séamus Coleman,Séamus,Coleman,31826,Defender,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.650400000000001,1612,0,0,242
188,83,26,false,true,-DC-DMC-,"D(C),DMC",England,be,EPL,33,0,Leander Dendoncker,Leander,Dendoncker,124106,Midfielder,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.65030303030303,2501,4,0,243
178,72,28,false,true,-DL-MC-ML-MR-,"D(L),M(CLR)",England,gh,EPL,27,0,Jeffrey Schlupp,Jeffrey,Schlupp,91822,Midfielder,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.64962962962963,1426,3,0,244
188,85,24,false,true,-GK-,GK,England,gb-eng,EPL,13,0,Dean Henderson,Dean,Henderson,304008,Goalkeeper,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.648461538461539,1125,3,0,245
185,77,27,false,true,-GK-,GK,England,gb-eng,EPL,31,0,Jordan Pickford,Jordan,Pickford,110189,Goalkeeper,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.647096774193549,2743,1,0,246
183,75,33,false,true,-DR-MR-,"D(R),M(R)",England,eg,EPL,14,0,Ahmed El Mohamady,Ahmed Eissa,El Mohamady Abdel Fattah,34876,Defender,24,Aston Villa,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.642857142857143,832,2,0,247
194,92,24,false,true,-DC-,D(C),England,fr,EPL,18,0,Issa Diop,Issa,Diop,300359,Defender,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.642777777777778,1379,3,0,248
173,70,33,false,true,-AMC-AML-FW-,"AM(CL),FW",England,ar,EPL,12,0,Sergio Agüero,Sergio,Agüero,14260,Forward,167,Manchester City,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.641666666666668,559,0,0,249
185,88,31,false,true,-DC-DL-,D(CL),England,ie,EPL,22,0,Ciaran Clark,Ciaran,Clark,70099,Defender,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.641363636363635,1893,3,0,250
190,83,32,false,true,-DC-,D(C),England,ar,EPL,24,0,Federico Fernández,Federico,Fernández,44847,Defender,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.635833333333333,2083,4,0,251
172,76,31,false,true,-DL-MC-ML-MR-,"D(L),M(CLR)",England,gb-sct,EPL,18,0,Matt Ritchie,Matt,Ritchie,68648,Midfielder,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.635555555555555,1352,2,0,252
184,63,24,false,true,-DC-DR-MR-,"D(CR),M(R)",England,gb-eng,EPL,28,0,Mason Holgate,Mason,Holgate,297544,Defender,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.634642857142857,2290,9,0,253
182,0,21,false,true,-AMC-,AM(C),England,gb-eng,EPL,30,0,Conor Gallagher,Conor,Gallagher,375621,Midfielder,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.633666666666667,2532,11,0,254
175,80,31,false,true,-DMC-,DMC,England,gb-eng,EPL,38,0,Ashley Westwood,Ashley,Westwood,79050,Midfielder,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.633421052631578,3411,7,0,255
172,72,28,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,br,EPL,30,0,Lucas Moura,Lucas,Rodrigues Moura da Silva,92508,Forward,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.630333333333334,1403,1,0,256
176,63,26,false,true,-DL-ML-,"D(L),M(L)",England,it,EPL,2,0,Emerson,Emerson,Palmieri dos Santos,101955,Defender,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.630000000000001,89,0,0,257
185,85,26,false,true,-DL-DMC-ML-,"D(L),DMC,M(L)",England,fr,EPL,13,0,Benjamin Mendy,Benjamin,Mendy,105962,Defender,167,Manchester City,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.6269230769230765,955,2,0,258
184,82,24,false,true,-DC-DL-DR-ML-MR-,"D(CLR),M(LR)",England,ng,EPL,31,0,Ola Aina,Ola,Aina,315543,Defender,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.626774193548387,2671,3,0,259
190,83,36,false,true,-GK-,GK,England,pl,EPL,35,0,Lukasz Fabianski,Lukasz,Fabianski,20973,Goalkeeper,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.6248571428571426,3150,2,0,260
183,76,25,false,true,-DC-DR-MR-,"D(CR),M(R)",England,gb-eng,EPL,35,0,Darnell Furlong,Darnell,Furlong,262401,Defender,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.6245714285714286,2932,5,0,261
175,69,30,false,true,-MC-ML-MR-,M(CLR),England,nl,EPL,38,0,Georginio Wijnaldum,Georginio,Wijnaldum,33568,Midfielder,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.622894736842106,2947,1,0,262
177,68,25,false,true,-FW-MC-MR-,"M(CR),FW",England,ar,EPL,18,0,Giovani Lo Celso,Giovani,Lo Celso,303908,Midfielder,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.617222222222222,950,5,0,263
173,63,29,false,true,-DL-MC-ML-MR-,"D(L),M(CLR)",England,mk,EPL,36,0,Ezgjan Alioski,Ezgjan,Alioski,137161,Midfielder,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.616666666666668,2466,7,0,264
171,76,23,false,true,-AML-AMR-FW-,"AM(LR),FW",England,gb-wls,EPL,15,0,Daniel James,Daniel,James,302313,Midfielder,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.614000000000001,914,3,0,265
188,86,27,false,true,-GK-,GK,England,br,EPL,36,0,Ederson,Ederson,Santana de Moraes,121774,Goalkeeper,167,Manchester City,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.613333333333334,3240,3,0,266
175,70,27,false,true,-DL-DR-MR-,"D(LR),M(R)",England,pt,EPL,15,0,Ricardo Pereira,Ricardo Domingos,Barbosa Pereira,120763,Defender,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.613333333333332,959,3,0,267
168,64,27,false,true,-DC-DL-ML-,"D(CL),M(L)",England,gb-eng,EPL,11,0,Jack Robinson,Jack,Robinson,86594,Defender,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.606363636363636,875,3,0,268
0,0,18,false,true,,Midfielder,England,,EPL,4,0,Fabio Carvalho,Fabio,Carvalho,401385,Midfielder,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.605,255,0,0,269
188,83,22,false,true,-FW-MC-MR-,"M(CR),FW",England,de,EPL,27,0,Kai Havertz,Kai,Havertz,326413,Midfielder,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.6,1522,2,0,270
182,78,23,false,true,-DC-DMC-,"D(C),DMC",England,gb-eng,EPL,36,0,Ben White,Ben,White,322036,Defender,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.59888888888889,3195,3,1,271
178,72,27,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,es,EPL,25,0,Ayoze Pérez,Ayoze,Pérez,135366,Forward,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.598000000000001,1333,2,0,272
188,89,27,false,true,-DC-,D(C),England,gb-eng,EPL,19,0,Jamaal Lascelles,Jamaal,Lascelles,105171,Defender,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.597368421052631,1628,4,0,273
184,85,27,false,true,-DMC-,DMC,England,ga,EPL,28,0,Mario Lemina,Mario,Lemina,123481,Midfielder,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.597142857142856,1705,5,0,274
197,90,23,false,true,-GK-,GK,England,es,EPL,27,0,Robert Sánchez,Robert,Sánchez,362151,Goalkeeper,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.59074074074074,2430,2,0,275
172,67,25,false,true,-AMC-AML-AMR-,AM(CLR),England,dz,EPL,30,0,Saïd Benrahma,Saïd,Benrahma,137021,Forward,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.590333333333334,1392,0,0,276
172,64,26,false,true,-MC-,M(C),England,gn,EPL,10,0,Naby Keita,Naby,Keita,243510,Midfielder,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.590000000000001,524,1,0,277
192,85,24,false,true,-DC-DMC-,"D(C),DMC",England,de,EPL,17,0,Robin Koch,Robin,Koch,276205,Defender,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.589411764705882,1131,1,0,278
0,0,24,false,true,-DC-,D(C),England,gb-eng,EPL,18,0,Maximilian Kilman,Maximilian,Kilman,368310,Defender,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.587777777777778,1307,4,0,279
185,75,28,false,true,-DC-,D(C),England,ie,EPL,31,0,John Egan,John,Egan,108632,Defender,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.580000000000002,2630,7,1,280
185,75,20,false,true,-MC-,M(C),England,gb-eng,EPL,24,0,Curtis Jones,Curtis,Jones,355354,Midfielder,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.578749999999999,1178,2,0,281
194,85,32,false,true,-DMC-,DMC,England,rs,EPL,20,0,Nemanja Matic,Nemanja,Matic,38128,Midfielder,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.578500000000001,1102,2,0,282
188,76,34,false,true,-DC-,D(C),England,gb-eng,EPL,15,0,Scott Dann,Scott,Dann,12124,Defender,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.576000000000001,1350,1,0,283
180,75,26,false,true,-DC-DL-DMC-,"D(CL),DMC",England,nl,EPL,10,0,Nathan Aké,Nathan,Aké,122945,Defender,167,Manchester City,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.574000000000001,797,4,0,284
180,70,23,false,true,-DC-,D(C),England,gb-wls,EPL,12,0,Joe Rodon,Joe,Rodon,302312,Defender,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.572500000000001,732,0,0,285
173,69,24,false,true,-AMC-FW-,"AM(C),FW",England,fr,EPL,33,0,Neal Maupay,Neal,Maupay,119822,Forward,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.571818181818183,2519,1,1,286
193,86,35,false,true,-DC-,D(C),England,gb-eng,EPL,20,0,Gary Cahill,Gary,Cahill,11981,Defender,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.571,1800,3,0,287
189,83,31,false,true,-DC-DMC-DR-,"D(CR),DMC",England,sn,EPL,36,0,Cheikhou Kouyaté,Cheikhou,Kouyaté,66741,Midfielder,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.570833333333334,3123,4,0,288
176,68,32,false,true,-FW-MC-ML-MR-,"M(CLR),FW",England,gb-eng,EPL,21,0,Theo Walcott,Theo,Walcott,13796,Forward,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.563809523809523,1629,0,0,289
186,76,26,false,true,-DL-DR-ML-,"D(LR),M(L)",England,br,EPL,3,0,Bernardo,Bernardo,Fernandes da Silva Junior,302588,Defender,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.5633333333333335,204,0,0,290
181,76,28,false,true,-DC-DL-ML-,"D(CL),M(L)",England,gb-wls,EPL,20,0,Ben Davies,Ben,Davies,103837,Defender,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.561,1340,1,0,291
197,86,29,false,true,-GK-,GK,England,sn,EPL,31,0,Édouard Mendy,Édouard,Mendy,321390,Goalkeeper,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.560645161290322,2746,2,0,292
179,70,20,false,true,-DL-ML-,"D(L),M(L)",England,fr,EPL,21,0,Rayan Aït-Nouri,Rayan,Aït-Nouri,355401,Defender,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.558095238095239,1406,1,0,293
190,83,29,false,true,-GK-,GK,England,de,EPL,35,0,Bernd Leno,Bernd,Leno,92173,Goalkeeper,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.555428571428571,3132,0,1,294
186,80,30,false,true,-DMC-,DMC,England,rs,EPL,31,0,Luka Milivojevic,Luka,Milivojevic,70493,Midfielder,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.554838709677418,2365,8,1,295
188,77,23,false,true,-GK-,GK,England,gb-eng,EPL,38,0,Aaron Ramsdale,Aaron,Ramsdale,316858,Goalkeeper,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.5523684210526305,3420,1,0,296
173,69,27,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,gb-eng,EPL,29,0,Nathan Redmond,Nathan,Redmond,86425,Midfielder,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.5520689655172415,1731,1,0,297
188,83,31,false,true,-DL-DMC-DR-MR-,"D(LR),DMC,M(R)",England,gb-eng,EPL,26,0,Joel Ward,Joel,Ward,43105,Defender,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.551538461538461,2255,5,0,298
186,76,26,false,true,-GK-,GK,England,is,EPL,1,0,Rúnar Alex Rúnarsson,Rúnar Alex,Rúnarsson,141841,Goalkeeper,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.55,16,0,0,299
189,89,34,false,true,-GK-,GK,England,dk,EPL,38,0,Kasper Schmeichel,Kasper,Schmeichel,19545,Goalkeeper,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.547894736842106,3420,0,0,300
185,72,24,false,true,-DC-,D(C),England,gb-eng,EPL,13,0,Kean Bryan,Kean,Bryan,318890,Defender,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.546923076923078,1007,1,0,301
175,73,27,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,pt,EPL,36,0,Ivan Cavaleiro,Ivan,Cavaleiro,137386,Forward,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.544444444444444,2476,2,0,302
180,75,25,false,true,-MC-ML-MR-,M(CLR),England,ng,EPL,30,0,Alex Iwobi,Alex,Iwobi,136824,Forward,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.540333333333334,1543,0,0,303
170,63,33,false,true,-AMC-AML-AMR-,AM(CLR),England,es,EPL,9,0,Juan Mata,Juan,Mata,25363,Midfielder,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.536666666666666,510,0,0,304
178,69,20,false,true,-DR-MR-,"D(R),M(R)",England,gb-eng,EPL,16,0,Jayden Bogle,Jayden,Bogle,354291,Defender,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.5325,1109,2,0,305
185,73,28,false,true,-DC-DMC-DR-,"D(CR),DMC",England,gb-eng,EPL,37,0,Conor Coady,Conor,Coady,97710,Defender,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.5321621621621615,3304,5,0,306
185,75,27,false,true,-DC-DR-,D(CR),England,gb-eng,EPL,18,0,Jack Stephens,Jack,Stephens,92550,Defender,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.52111111111111,1539,2,0,307
170,68,28,false,true,-FW-MC-ML-MR-,"M(CLR),FW",England,gb-eng,EPL,33,0,Bobby De Cordova-Reid,Bobby,De Cordova-Reid,134332,Forward,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.5178787878787885,2383,7,0,308
178,71,27,false,true,-DMC-,DMC,England,zw,EPL,13,0,Marvelous Nakamba,Marvelous,Nakamba,243249,Midfielder,24,Aston Villa,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.516923076923077,751,3,0,309
188,98,34,false,true,-GK-,GK,England,ie,EPL,3,0,Darren Randolph,Darren,Randolph,19782,Goalkeeper,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.516666666666667,270,0,0,310
192,93,34,false,true,-FW-,FW,England,fr,EPL,17,0,Olivier Giroud,Olivier,Giroud,24444,Forward,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.516470588235293,747,1,0,311
182,80,29,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,gh,EPL,33,0,Jordan Ayew,Jordan,Ayew,67491,Forward,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.515454545454546,2098,4,0,312
183,84,31,false,true,-MC-,M(C),England,pl,EPL,35,0,Mateusz Klich,Mateusz,Klich,69638,Midfielder,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.514285714285715,2399,6,0,313
170,72,29,false,true,-MC-,M(C),England,gb-sct,EPL,31,0,John Fleck,John,Fleck,30448,Midfielder,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.514193548387096,2577,4,0,314
176,71,29,false,true,-DL-MC-ML-MR-,"D(L),M(CLR)",England,ie,EPL,19,0,Robbie Brady,Robbie,Brady,93473,Midfielder,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.512105263157893,1055,3,0,315
183,70,32,false,true,-DMC-,DMC,England,gb-eng,EPL,16,0,Jack Cork,Jack,Cork,22847,Midfielder,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.5112499999999995,1353,2,0,316
182,82,33,false,true,-MC-ML-MR-,M(CLR),England,gb-sct,EPL,8,0,Robert Snodgrass,Robert,Snodgrass,9767,Midfielder,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.508750000000001,527,2,0,317
188,0,22,false,true,-DC-DR-,D(CR),England,ie,EPL,28,0,Dara O'Shea,Dara,O'Shea,362826,Defender,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.507857142857143,2102,3,0,318
189,84,34,false,true,-DC-DMC-,"D(C),DMC",England,br,EPL,20,0,David Luiz,David,Luiz Moreira Marinho,27586,Defender,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.505000000000001,1400,1,1,319
191,88,25,false,true,-MC-ML-MR-,M(CLR),England,gb-eng,EPL,30,0,Ruben Loftus-Cheek,Ruben,Loftus-Cheek,255777,Midfielder,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.503333333333333,1913,3,0,320
189,90,26,false,true,-FW-,FW,England,rs,EPL,27,0,Aleksandar Mitrovic,Aleksandar,Mitrovic,115279,Forward,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.498888888888888,1390,3,0,321
190,84,33,false,true,-GK-,GK,England,pt,EPL,37,0,Rui Patrício,Rui Pedro,dos Santos Patrício,23089,Goalkeeper,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.49783783783784,3330,1,0,322
193,79,31,false,true,-GK-,GK,England,gb-eng,EPL,30,0,Alex McCarthy,Alex,McCarthy,38577,Goalkeeper,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.492333333333334,2700,2,0,323
178,78,23,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,nl,EPL,21,0,Steven Bergwijn,Steven,Bergwijn,279425,Forward,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.489047619047618,1214,3,0,324
183,72,20,false,true,-DR-,D(R),England,gb-wls,EPL,6,0,Neco Williams,Neco,Williams,386969,Defender,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.488333333333333,249,1,0,325
188,76,25,false,true,-FW-MC-ML-,"M(CL),FW",England,gb-eng,EPL,15,0,Dele Alli,Dele,Alli,131519,Midfielder,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.487333333333334,619,0,0,326
186,78,30,false,true,-AMC-AML-AMR-,AM(CLR),England,is,EPL,22,0,Jóhann Gudmundsson,Jóhann,Gudmundsson,41868,Midfielder,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.48590909090909,1369,2,0,327
180,75,30,false,true,-MC-,M(C),England,gb-nir,EPL,32,0,Oliver Norwood,Oliver,Norwood,90324,Midfielder,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.4815625,2226,6,0,328
172,67,29,false,true,-DL-DR-MR-,"D(LR),M(R)",England,pt,EPL,10,0,Cédric Soares,Cédric Ricardo,Alves Soares,69945,Defender,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.481,745,1,0,329
177,71,23,false,true,-DL-DR-MC-ML-MR-,"D(LR),M(CLR)",England,gb-eng,EPL,15,0,Ainsley Maitland-Niles,Ainsley,Maitland-Niles,255169,Midfielder,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.480666666666666,1233,2,0,330
188,77,24,false,true,-DC-DL-DR-,D(CLR),England,gb-eng,EPL,7,0,Joe Gomez,Joseph,Gomez,136451,Defender,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.480000000000001,590,0,0,331
175,70,35,false,true,-DL-DR-MC-ML-MR-,"D(LR),M(CLR)",England,gb-eng,EPL,26,0,James Milner,James,Milner,4511,Midfielder,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.478076923076923,1062,3,0,332
184,83,26,false,true,-DC-DR-,D(CR),England,se,EPL,16,0,Emil Krafth,Emil,Krafth,100599,Defender,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.471875,1290,4,0,333
192,76,30,false,true,-GK-,GK,England,es,EPL,26,0,David de Gea,David,de Gea,79554,Goalkeeper,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.471538461538462,2296,0,0,334
173,66,23,false,true,-AMC-AML-AMR-,AM(CLR),England,tr,EPL,9,0,Cengiz Ünder,Cengiz,Ünder,255071,Midfielder,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.468888888888889,275,0,0,335
176,74,30,false,true,-DL-ML-,"D(L),M(L)",England,nl,EPL,22,0,Patrick van Aanholt,Patrick,van Aanholt,78221,Defender,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.468181818181819,1776,2,0,336
175,74,24,false,true,-DL-DR-ML-,"D(LR),M(L)",England,gb-eng,EPL,8,0,Max Lowe,Max,Lowe,136452,Defender,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.467499999999999,552,1,0,337
186,77,31,false,true,-AMC-AML-FW-,"AM(CL),FW",England,gb-eng,EPL,22,0,Ashley Barnes,Ashley,Barnes,33386,Forward,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.466818181818181,1337,4,0,338
175,70,27,false,true,-DC-DL-DR-ML-,"D(CLR),M(L)",England,es,EPL,7,0,Jonny,Jonathan,Castro Otto,115917,Defender,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.461428571428572,501,0,0,339
180,70,22,false,true,-MC-,M(C),England,gb-eng,EPL,25,0,Tom Davies,Tom,Davies,316077,Midfielder,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.459200000000001,1426,3,0,340
